142.0,15854.6118,5154.3918
143.0,15968.6713,5131.6889
144.0,15481.3053,4791.2123
145.0,15149.3099,4600.6622
146.0,15588.9029,4595.4397
147.0,15922.3761,4666.1149
148.0,15269.7779,5138.3669
149.0,16017.0408,4988.8879
150.0,15910.6680,4746.8423
151.0,15750.1246,5220.7473
152.0,15593.5271,4578.5763
153.0,15257.8689,4900.6480
154.0,16043.7127,5212.3649
155.0,15563.3559,5069.5932
156.0,15800.0588,4994.2687
157.0,15405.2028,4592.9515
158.0,15140.5823,4867.8292
159.0,16030.6505,5172.2324
160.0,15783.5459,5110.5957
161.0,15194.1443,5209.8848
162.0,15278.7521,5095.1736
163.0,15361.9902,4838.7043
164.0,15658.0174,5183.0636
165.0,15653.0957,4527.3279
166.0,15611.3968,4894.4437
167.0,15143.8362,4520.7551
168.0,15168.2921,4889.8181
169.0,15720.0880,4679.0969
170.0,15080.6592,4895.6222
171.0,15985.8984,4775.7600
172.0,15436.6554,4716.6126
173.0,15081.0380,5010.4088
174.0,15384.0982,4553.8024
175.0,15330.6399,4732.6875
176.0,15375.6134,4838.5621
177.0,15529.8118,4540.4147
178.0,15417.5995,4895.7391
179.0,15255.0901,4554.9089
180.0,15855.7941,4695.2451
181.0,15583.9706,4934.4282
182.0,15873.4249,4726.1226
183.0,15869.5798,4630.9570
184.0,15359.1018,4540.6224
185.0,15525.4327,5112.5934
186.0,16053.3645,4933.5715
187.0,15401.8297,4980.5265
188.0,15868.0121,4643.7041
189.0,15246.2234,4682.3169
190.0,15798.5941,4618.6385
191.0,16095.2288,4643.4111
192.0,15088.4575,5032.9267
193.0,15961.6566,4727.3171
194.0,15658.9104,4854.4843
195.0,15255.0925,4868.0857
196.0,15931.5436,4980.5404
197.0,15955.6158,5082.9850
198.0,16042.4116,5048.5930
199.0,15738.9218,5015.5689
